MUA;Road Traffic Technology, other;2022-10-19T09:10:05.277Z
MUB;Sensors;2022-10-19T09:10:05.277Z
MUC;Variable Message Signs;2022-10-19T09:10:05.277Z
MUD;Pedestrian Interrupt Devices;2022-10-19T09:10:05.277Z
MUE;Traffic Computers and Components;2022-10-19T09:10:05.277Z
MUF;Components for Local Passenger Service;2022-10-19T09:10:05.277Z
MUG;Parking Ticket Machines;2022-10-19T09:10:05.277Z
MUH;Signal Lamps;2022-10-19T09:10:05.277Z
MUI;Detectors;2022-10-19T09:10:05.277Z
MUJ;Indicator Boards, Displays;2022-10-19T09:10:05.277Z
MUM;Solar Panels;2022-10-19T09:10:05.277Z
MUN;Barrier Systems;2022-10-19T09:10:05.277Z
MUQ;Control Cabinets with Base;2022-10-19T09:10:05.277Z
MV;Railway Traffic Engineering;2022-10-19T09:10:05.277Z
MV1;Rail-Com fixed trackside radio;2022-10-19T09:10:05.277Z
MV2;Rail-Com onboard radio;2022-10-19T09:10:05.277Z
MV3;Signal heads w and w/o lighting;2022-10-19T09:10:05.277Z
MV4;Signal posts;2022-10-19T09:10:05.277Z
MV5;Signals (complete);2022-10-19T09:10:05.277Z
MV6;Specialized detection systems for rail automation;2022-10-19T09:10:05.277Z
MVA;Railway Traffic Technology, other;2022-10-19T09:10:05.277Z
MVB;Displays;2022-10-19T09:10:05.277Z
MVC;Drive Power Converters and Housings;2022-10-19T09:10:05.277Z
MVD;Auxiliary Power Unit;2022-10-19T09:10:05.277Z
MVE;Containers, Equipment Carriers, Not Equipped;2022-10-19T09:10:05.277Z
MVF;Containers, Equipment Carriers, Equipped;2022-10-19T09:10:05.277Z
MVG;Control Boards, Equipped;2022-10-19T09:10:05.277Z
MVI;Training Equipment;2022-10-19T09:10:05.277Z
MVK;Crossing Systems;2022-10-19T09:10:05.277Z
MVL;Rail Vehicles, Complete;2022-10-19T09:10:05.277Z
MVM;On-Board Information Systems;2022-10-19T09:10:05.277Z
MVN;Other Electrical Equipment;2022-10-19T09:10:05.277Z
MVP;Train and Drive Control Equipment;2022-10-19T09:10:05.277Z
MVQ;Train Safety Systems;2022-10-19T09:10:05.277Z
MVR;Current Collectors;2022-10-19T09:10:05.277Z
MVT;Power Supplies, Railway Applications;2022-10-19T09:10:05.277Z
MVU;Drive Circuits;2022-10-19T09:10:05.277Z
MVW;Wheelsets;2022-10-19T09:10:05.277Z
MVX;Catanary Components;2022-10-19T09:10:05.277Z
MVY;Heating, Air Condition, Vent. Systems;2022-10-19T09:10:05.277Z
MVZ;Traction Converters and Controllers;2022-10-19T09:10:05.277Z
MW;Airport Systems;2022-10-19T09:10:05.277Z
MWA;Airport Systems, Other;2022-10-19T09:10:05.277Z
MWB;Products/Systems for Airfield Lighting;2022-10-19T09:10:05.277Z
MWK;Safety Control Systems for Airports;2022-10-19T09:10:05.277Z
MWN;Baggage Transport Systems for Airports;2022-10-19T09:10:05.277Z
MWO;Freight Transport Systems for Airports;2022-10-19T09:10:05.277Z
MWR;Other Products for Airports;2022-10-19T09:10:05.277Z
MX;Medical Technology;2022-10-19T09:10:05.277Z
MXA;Medical Technology, other;2022-10-19T09:10:05.277Z
MXB;X-Ray Equipment, Basic;2022-10-19T09:10:05.277Z
MXC;Ultrasound Equipment, Basic;2022-10-19T09:10:05.277Z
MXD;Patient Positioning Systems;2022-10-19T09:10:05.277Z
MXE;Imaging Computers/Image Processing for Medical Technology;2022-10-19T09:10:05.277Z
MXF;Therapy Planning Systems;2022-10-19T09:10:05.277Z
MXG;Control Systems, Patient-Oriented;2022-10-19T09:10:05.277Z
MXH;Physiological Measuring Systems;2022-10-19T09:10:05.277Z
MXI;System Operations fuer Medical Technology;2022-10-19T09:10:05.277Z
MXJ;System Controls for Medical Technology;2022-10-19T09:10:05.277Z
MXK;Cooling Systems for Medical Technology;2022-10-19T09:10:05.277Z
MXL;buyback of medical devices;2022-10-19T09:10:05.277Z
MXM;Surface Coils;2022-10-19T09:10:05.277Z
MXN;Magnet Systems for Magnetic Resonance;2022-10-19T09:10:05.277Z
MXO;Ultrasound Transducer;2022-10-19T09:10:05.277Z
MXQ;Indicator Systems for Medical Technology;2022-10-19T09:10:05.277Z
MXR;Navigation/Postitioning Systems for Medical Technology;2022-10-19T09:10:05.277Z
MXS;Operating Room Equipment and Accessories;2022-10-19T09:10:05.277Z
MXT;X-Ray Generators, Diagnosis;2022-10-19T09:10:05.277Z
MXU;Medical Vans;2022-10-19T09:10:05.277Z
MXV;X-Ray Tubes, Diagnosis;2022-10-19T09:10:05.277Z
MXW;Audiological Instruments;2022-10-19T09:10:05.277Z
MXX;Detectors for X-Radiation;2022-10-19T09:10:05.277Z
MXY;X-Ray Image Amplifiers;2022-10-19T09:10:05.277Z
MXZ;Nuclear Medicine and Systems & Accessories;2022-10-19T09:10:05.277Z
MZ;Healthcare Accessories;2022-10-19T09:10:05.277Z
MZA;Healthcare Accessories, other;2022-10-19T09:10:05.277Z
MZB;Injectors;2022-10-19T09:10:05.277Z
MZC;Computed Radiographie;2022-10-19T09:10:05.277Z
MZD;Imager / Laser Camera;2022-10-19T09:10:05.277Z
MZE;HF-Cabin;2022-10-19T09:10:05.277Z
N;Electronic Products;2022-10-19T09:10:05.277Z
NB;Resistors;2022-10-19T09:10:05.277Z
NBA;Resistors, Other (incl. Shunt / Metal Strip);2022-10-19T09:10:05.277Z
NBB;Leaded Resistors PCB-mounted (THT);2022-10-19T09:10:05.277Z
NBD;Chip Resistors thinfilm;2022-10-19T09:10:05.277Z
NBE;Chip Resistors thickfilm;2022-10-19T09:10:05.277Z
NBF;Melf Resistors;2022-10-19T09:10:05.277Z
NBG;Varistors;2022-10-19T09:10:05.277Z
NBH;Thermistors;2022-10-19T09:10:05.277Z
NBI;Variable Resistors;2022-10-19T09:10:05.277Z
NBJ;Resistor Networks;2022-10-19T09:10:05.277Z
NBK;Resistor assemblies;2022-10-19T09:10:05.277Z
NBL;Power Resistors non-PCB-mounted;2022-10-19T09:10:05.277Z
NBS;Shunt;2022-10-19T09:10:05.277Z
NBT;Shunt Resistor <=10Watt;2022-10-19T09:10:05.277Z
NBV;Energy Varistor;2022-10-19T09:10:05.277Z
NC;Capacitors;2022-10-19T09:10:05.277Z
NCA;Capacitors, Other;2022-10-19T09:10:05.277Z
NCB;Aluminum Caps low power SMD, radial, axial and (Snap-In <=100Vdc);2022-10-19T09:10:05.277Z
NCC;Tantalum Electrolytic Capacitors;2022-10-19T09:10:05.277Z
NCE;EDLC (Supercaps) PCB-mounted;2022-10-19T09:10:05.277Z
NCF;Film Capacitors PCB-mounted;2022-10-19T09:10:05.277Z
NCG;Ceramic Capac. SMD;2022-10-19T09:10:05.277Z
NCH;Ceramic Capac. leaded;2022-10-19T09:10:05.277Z
NCI;Variable Capacitors;2022-10-19T09:10:05.277Z
NCK;Film Capacitors high Power  non-PCB-mounted;2022-10-19T09:10:05.277Z
NCL;Aluminum Caps high power (non PCB mounted (e.g. Screw terminal) and Snap-In high voltage (Un>100Vdc));2022-10-19T09:10:05.277Z
NCM;EDLC (Supercaps) non-PCB-mounted;2022-10-19T09:10:05.277Z
ND;Radio-frequency (RF) Components;2022-10-19T09:10:05.277Z
NDA;Radio-Frequency (RF) Components, Other;2022-10-19T09:10:05.277Z
NDB;Crystals;2022-10-19T09:10:05.277Z
NDC;Oscillators;2022-10-19T09:10:05.277Z
NDD;Resonators;2022-10-19T09:10:05.277Z
NDH;RF Transmitters;2022-10-19T09:10:05.277Z
NDI;RF Amplifiers;2022-10-19T09:10:05.277Z
NDK;RF Antennas;2022-10-19T09:10:05.277Z
NE;Discrete Components;2022-10-19T09:10:05.277Z
NEA;Discrete Components, Others;2022-10-19T09:10:05.277Z
NEB;Diodes and Rectifiers;2022-10-19T09:10:05.277Z
NEC;Small Signal Transistors;2022-10-19T09:10:05.277Z
NED;Power Transistors and Thyristors;2022-10-19T09:10:05.277Z
NEG;Optical Transceivers w/o cable;2022-10-19T09:10:05.277Z
NEJ;Light Emitting Diodes (LED);2022-10-19T09:10:05.277Z
NEK;Optocoupler;2022-10-19T09:10:05.277Z
NF;ASICs;2022-10-19T09:10:05.277Z
NFA;ASICs, Other;2022-10-19T09:10:05.277Z
NFB;Digital ASICs;2022-10-19T09:10:05.277Z
NFC;ASSP, ASCP;2022-10-19T09:10:05.277Z
NFF;Programmable Logic ICs (PLDs, FPGAs);2022-10-19T09:10:05.277Z
NFJ;Mixed Signal ASICs;2022-10-19T09:10:05.277Z
NG;Analog Components;2022-10-19T09:10:05.277Z
NGA;Analog Components, Other;2022-10-19T09:10:05.277Z
NGB;Power Management;2022-10-19T09:10:05.277Z
NGC;Amplifiers & Comparators;2022-10-19T09:10:05.277Z
NGD;Generator, Relatime Clock, PLL, Buffer;2022-10-19T09:10:05.277Z
NGE;Interface ICs;2022-10-19T09:10:05.277Z
NGF;DAC, ADC, DC-DC converters;2022-10-19T09:10:05.277Z
NGG;Driver Components;2022-10-19T09:10:05.277Z
NGH;Digital Isolators;2022-10-19T09:10:05.277Z
NH;Logic Components;2022-10-19T09:10:05.277Z
NHA;Logic Components, Other;2022-10-19T09:10:05.277Z
NHB;Standard Logic ICs;2022-10-19T09:10:05.277Z
NI;Other Components;2022-10-19T09:10:05.277Z
NIA;Communication ICs, others;2022-10-19T09:10:05.277Z
NIB;Communication wireless ICs;2022-10-19T09:10:05.277Z
NIC;TSN;2022-10-19T09:10:05.277Z
NIG;Hybrid Circuits;2022-10-19T09:10:05.277Z
NJ;Memories;2022-10-19T09:10:05.277Z
NJA;Memories, Other;2022-10-19T09:10:05.277Z
NJB;DRAM;2022-10-19T09:10:05.277Z
NJC;DRAM Modules;2022-10-19T09:10:05.277Z
NJD;SRAM FAST (< 55 ns);2022-10-19T09:10:05.277Z
NJE;SRAM SLOW (>= 55 ns);2022-10-19T09:10:05.277Z
NJG;NOR-Flash, parallel;2022-10-19T09:10:05.277Z
NJJ;EEPROM;2022-10-19T09:10:05.277Z
NJL;Memory Cards;2022-10-19T09:10:05.277Z
NJN;NAND Flash;2022-10-19T09:10:05.277Z
NJP;Solid State Disk Drives (SSDs);2022-10-19T09:10:05.277Z
NK;Micro Components;2022-10-19T09:10:05.277Z
NKA;Micro Components, Other eg. Chipsets;2022-10-19T09:10:05.277Z
NKB;MCU, Micro Controller Unit;2022-10-19T09:10:05.277Z
NKC;MPU, Micro Processor Unit;2022-10-19T09:10:05.277Z
NKD;DSP, Digital Signal Processor;2022-10-19T09:10:05.277Z
NKE;Peripherals - ICs;2022-10-19T09:10:05.277Z
NKF;Security chips;2022-10-19T09:10:05.277Z
NL;Printed Boards;2022-10-19T09:10:05.277Z
NLA;PCB (NL*) – Not covered by any other ESN;2022-10-19T09:10:05.277Z
NLB;PCB non-FR4 material based Single-Sided-Board;2022-10-19T09:10:05.277Z
NLD;PCB FR4 material based 2-Layer board;2022-10-19T09:10:05.277Z
NLE;PCB FR4 material based 4-Layer board;2022-10-19T09:10:05.277Z
NLF;PCB FR4 material based 6-Layer board;2022-10-19T09:10:05.277Z
NLG;PCB FR4 material based 8-Layer board;2022-10-19T09:10:05.277Z
NLH;PCB FR4 material based 10-Layer board;2022-10-19T09:10:05.277Z
NLI;PCB FR4 material based 12-Layer board;2022-10-19T09:10:05.277Z
NLJ;PCB >12-Layer FR4 material based board;2022-10-19T09:10:05.277Z
NLL;Flexible PCB – Polyimide based full flexible board, including stiffeners;2022-10-19T09:10:05.277Z
NLM;PCB High Density Interconnection (HDI) – Laser drilled FR4 material based board;2022-10-19T09:10:05.277Z
NLN;Ceramic Circuit Carriers;2022-10-19T09:10:05.277Z
NLR;Rigid-Flex PCB – hybrid FR4 and Polyimide layer construction with bendable area;2022-10-19T09:10:05.277Z
NLU;Semi-Flex PCB – FR4 material based board with the bendable area by depth controlled routing;2022-10-19T09:10:05.277Z
NM;Electronic Modules and Subassemblies;2022-10-19T09:10:05.277Z
NME;Electronic-Manufacturer-Service Product (EMS Product);2022-10-19T09:10:05.277Z
NMI;Electronic catalogue components for small- and modelmarket (R&D);2022-10-19T09:10:05.277Z
NMO;Original-Design-Manufacturing-Product (ODM-Product);2022-10-19T09:10:05.277Z
NN;Data Processing Devices;2022-10-19T09:10:05.277Z
NNA;Tablet, PC, Notebook, Workstation (external demand);2022-10-19T09:10:05.277Z
NNF;Server, Blade Systems (external demand);2022-10-19T09:10:05.277Z
NNO;IT Tablets, PC, Notebook - Internal Demand;2022-10-19T09:10:05.277Z
NNQ;IT Server, Bladesystems, Racks - Internal Demand;2022-10-19T09:10:05.277Z
NO;Data Processing Components;2022-10-19T09:10:05.277Z
NO1;Flatscreen, others;2022-10-19T09:10:05.277Z
NO2;Flatscreen Medical Applications;2022-10-19T09:10:05.277Z
NO3;Storage systems, hard drive components (external demand);2022-10-19T09:10:05.277Z
NO5;IT Storagesystems - Internal Demand;2022-10-19T09:10:05.277Z
NO6;IT-Peripherals (no phones) - Internal Demand;2022-10-19T09:10:05.277Z
NOA;Hardware peripherals (external demand);2022-10-19T09:10:05.277Z
NOB;Motherboards;2022-10-19T09:10:05.277Z
NOC;HMI front cover and HMI components;2022-10-19T09:10:05.277Z
NOJ;Passive Displays;2022-10-19T09:10:05.277Z
NOL;Active (TFT or OLED) Display Module/Panel;2022-10-19T09:10:05.277Z
NON;Special Keyboards for HMI Application;2022-10-19T09:10:05.277Z
NOR;Display with assembled or integrated Touch    ;2022-10-19T09:10:05.277Z
NOS;HMI with display, keyboard and/or touch incl. PCBA as module or system;2022-10-19T09:10:05.277Z
NOT;Input Devices, Other;2022-10-19T09:10:05.277Z
NOW;Digital Cameras;2022-10-19T09:10:05.277Z
NOY;Monitor, Videowalls, Rear Projection;2022-10-19T09:10:05.277Z
NP;Controllers and Cards for Computers;2022-10-19T09:10:05.277Z
NPA;Controllers and Cards for Computers, Others;2022-10-19T09:10:05.277Z
NPB;Network Controllers;2022-10-19T09:10:05.277Z
NPC;Disk Controllers;2022-10-19T09:10:05.277Z
NPH;Video Controllers;2022-10-19T09:10:05.277Z
NPJ;Gateways to 3rd-party-systems;2022-10-19T09:10:05.277Z
NQ;Printers;2022-10-19T09:10:05.277Z
NR;Network Products;2022-10-19T09:10:05.277Z
NRA;Network Equipment (external demand);2022-10-19T09:10:05.277Z
NRM;IT Networkproducts, others - Internal Demand;2022-10-19T09:10:05.277Z
NS;Sensors;2022-10-19T09:10:05.277Z
NSA;Sensors, Other;2022-10-19T09:10:05.277Z
NSB;Pressure Sensors;2022-10-19T09:10:05.277Z
NSD;Temperature Sensors;2022-10-19T09:10:05.277Z
NSF;Acceleration and Speed Sensors;2022-10-19T09:10:05.277Z
NSJ;Flow Sensors;2022-10-19T09:10:05.277Z
NSN;Gas Sensors;2022-10-19T09:10:05.277Z
NSQ;Sensors For Camera Applications;2022-10-19T09:10:05.277Z
NSR;Sensor Module;2022-10-19T09:10:05.278Z
NSS;Optical Sensors;2022-10-19T09:10:05.278Z
NSU;Sensors For Humidity;2022-10-19T09:10:05.278Z
NT;Identification (ID) and Tracking Products;2022-10-19T09:10:05.278Z
NTA;Identification (ID) and Tracking Products, other;2022-10-19T09:10:05.278Z
NTE;ID Document Reader;2022-10-19T09:10:05.278Z
NTF;ID Document Printer;2022-10-19T09:10:05.278Z
NU;Power Semiconductors;2022-10-19T09:10:05.278Z
NUA;Power Semicond., others;2022-10-19T09:10:05.278Z
NUB;Power Diodes;2022-10-19T09:10:05.278Z
NUD;Power Transistors, IGBT;2022-10-19T09:10:05.278Z
NUE;Rectifiers modules;2022-10-19T09:10:05.278Z
NUF;Thyristors, GTO, IGCT;2022-10-19T09:10:05.278Z
NUG;Power Semicond. Chips;2022-10-19T09:10:05.278Z
NUH;Intelligent Power Modules IPM;2022-10-19T09:10:05.278Z
NUI;Metallized Ceramic Substrate;2022-10-19T09:10:05.278Z
NUJ;SIC/GaN devices;2022-10-19T09:10:05.278Z
O;Testing and Measuring Equipment;2022-10-19T09:10:05.278Z
OB;Measuring Instruments for Geom./Mech. Quantities;2022-10-19T09:10:05.278Z
OBA;Measuring Instr. geom./mech. Quantities, Other;2022-10-19T09:10:05.278Z
OBC;Measuring Instruments for Width, Thickness, Length;2022-10-19T09:10:05.278Z
OBH;Measuring Instruments for Surface Area, Evenness;2022-10-19T09:10:05.278Z
OBL;Measuring Instr. Weight;2022-10-19T09:10:05.278Z
OC;Measuring Instruments for Electrical/Magnetic Quantities;2022-10-19T09:10:05.278Z
OCA;Measuring Instr. electrical/magnetic Quantities, Other;2022-10-19T09:10:05.278Z
OCB;Measuring Instr. Multimeters, Voltmeter, Ammeters, Shunt incl. Accessories;2022-10-19T09:10:05.278Z
OCC;Oscilloscopes, Spectrum analysers, Signal generators incl. Accessories;2022-10-19T09:10:05.278Z
OCH;Measuring Instruments for Communication;2022-10-19T09:10:05.278Z
OCJ;Measuring Instr. Protection;2022-10-19T09:10:05.278Z
OD;Measuring Instruments for Optical and Dynamic Quantities;2022-10-19T09:10:05.278Z
ODA;Measuring Instr. optical/dynamic Quantities, Other;2022-10-19T09:10:05.278Z
ODC;Measuring Instr. dynamic Quantities;2022-10-19T09:10:05.278Z
ODD;Measuring Instruments for Flow;2022-10-19T09:10:05.278Z
ODE;Measuring Instr. Level;2022-10-19T09:10:05.278Z
OE;Measuring Instruments for Material Characteristics;2022-10-19T09:10:05.278Z
OEA;Measuring Instr. Material Characteristics (incl. Accessories), Other;2022-10-19T09:10:05.278Z
OEB;Gas Analysis Equipment, incl. Accessories;2022-10-19T09:10:05.278Z
OEC;Temperature Measuring Instruments;2022-10-19T09:10:05.278Z
OED;Density Measuring Equipment;2022-10-19T09:10:05.278Z
OEE;Measuring Instr. Process-/Fluidity Analysis;2022-10-19T09:10:05.278Z
OEI;Test Devices;2022-10-19T09:10:05.278Z
OEK;Measuring Instr. Pressure;2022-10-19T09:10:05.278Z
OF;Electrical / Mechanical Meter Systems;2022-10-19T09:10:05.278Z
OFA;Electrical / Mechanical Meter Systems, Others;2022-10-19T09:10:05.278Z
OFB;Electricity meter;2022-10-19T09:10:05.278Z
OG;Measuring Devices for Time Recording;2022-10-19T09:10:05.278Z
OGA;Measuring Devices for Time Recording, Other;2022-10-19T09:10:05.278Z
OGD;Time Systems, Electric Clocks;2022-10-19T09:10:05.278Z
OI;Measuring and Testing Instruments for PCBs, Components and Semiconductors;2022-10-19T09:10:05.278Z
OIA;Measuring, Testing and Inspection Equipment for Electronic-Production;2022-10-19T09:10:05.278Z
OL;Electrical Controllers;2022-10-19T09:10:05.278Z
OLA;Electrical Controllers, Other;2022-10-19T09:10:05.278Z
OLB;Buffer Amplifiers;2022-10-19T09:10:05.278Z
OLD;Compact Controllers;2022-10-19T09:10:05.278Z
OM;Actuators and Variable Speed Drives;2022-10-19T09:10:05.278Z
OMA;Actuators and actuator controls, other;2022-10-19T09:10:05.278Z
OMB;Actuators, Electrical incl. Accessories;2022-10-19T09:10:05.278Z
OMG;Control Fittings;2022-10-19T09:10:05.278Z
OMH;Control Valves;2022-10-19T09:10:05.278Z
OMI;Fluid Valves;2022-10-19T09:10:05.278Z
OMJ;Ball Valves;2022-10-19T09:10:05.278Z
OMK;Butterfly Valves;2022-10-19T09:10:05.278Z
OML;Other Valves (detail description acc to VDMA);2022-10-19T09:10:05.278Z
OMM;Gate-/Globe-/Check Valves > 3 inch;2022-10-19T09:10:05.278Z
OMN;Control Valves for Power Generation;2022-10-19T09:10:05.278Z
OMO;Gate-/Globe-/Check Valves < 3 inch;2022-10-19T09:10:05.278Z
ON;Control Systems and Closed-Loop Systems;2022-10-19T09:10:05.278Z
ONA;Control Systems and Closed-Loop Systems, Other;2022-10-19T09:10:05.278Z
ONB;Control Modules;2022-10-19T09:10:05.278Z
ONC;Motor Controls;2022-10-19T09:10:05.278Z
OND;Temperature Controls;2022-10-19T09:10:05.278Z
ONE;Transformer Modules;2022-10-19T09:10:05.278Z
P;Tools, Machines, Construction Engineering;2022-10-19T09:10:05.278Z
PB;Standard tool;2022-10-19T09:10:05.278Z
PBA;Standardtools;2022-10-19T09:10:05.278Z
PBD;Clamping technology - non-machine related;2022-10-19T09:10:05.278Z
PBI;Toolboxes;2022-10-19T09:10:05.278Z
PBK;Soldering and Welding;2022-10-19T09:10:05.278Z
PC;Special Tools, Patterns, Devices and machine related CNC-controlled Cutting Tools;2022-10-19T09:10:05.278Z
PCA;Special Tools (non machine related CNC), Patterns, Devices, other, CNC-controlled Cutting Tools;2022-10-19T09:10:05.278Z
PCB;Patterns for Casting;2022-10-19T09:10:05.278Z
PCD;Patterns for Dies;2022-10-19T09:10:05.278Z
PCE;Patterns, Other;2022-10-19T09:10:05.278Z
PCF;Devices for Casting;2022-10-19T09:10:05.278Z
PCI;Devices, Other;2022-10-19T09:10:05.278Z
PCJ;Stamping Tools;2022-10-19T09:10:05.278Z
PCK;Injection Molding Dies;2022-10-19T09:10:05.278Z
PCL;Pressing Tools;2022-10-19T09:10:05.278Z
PCM;Hot-Press Tools;2022-10-19T09:10:05.278Z
PCO;Special Drill, Countersinking Tools (machine related, CNC);2022-10-19T09:10:05.278Z
PCP;Mills (machine related, CNC);2022-10-19T09:10:05.278Z
PCQ;Indexable insert;2022-10-19T09:10:05.278Z
PCS;Broaching Tool (machine related, CNC);2022-10-19T09:10:05.278Z
PCT;Threading Tool (machine related, CNC);2022-10-19T09:10:05.278Z
PCU;Abrasive Material (machine related, CNC);2022-10-19T09:10:05.278Z
PCV;Clamping device, Chuck tool;2022-10-19T09:10:05.278Z
PCW;Tool Adaptor (machine related, CNC);2022-10-19T09:10:05.278Z
PCZ;Accessories Cutting Tools (machine related, CNC);2022-10-19T09:10:05.278Z
PD;Electronic Production Equipment, Other;2022-10-19T09:10:05.278Z
PDA;Electronic Production Equipment, Other;2022-10-19T09:10:05.278Z
PDB;Automated guided vehicle systems (AGVs);2022-10-19T09:10:05.278Z
PDJ;Automatic Insertion Machines;2022-10-19T09:10:05.278Z
PDK;Soldering Machines (Softsoldering);2022-10-19T09:10:05.278Z
PDL;Assembly Cell for Electronic Production;2022-10-19T09:10:05.278Z
PDM;Handlingautomation or Robots for Electronic Production;2022-10-19T09:10:05.278Z
PDN;Screen Printers;2022-10-19T09:10:05.278Z
PDR;Laser Marking;2022-10-19T09:10:05.278Z
PDT;Packaging Machines  (Electronic Production);2022-10-19T09:10:05.278Z
PE;Mechanical Production Equipment;2022-10-19T09:10:05.278Z
PEA;Mechanical Production Machinery (other);2022-10-19T09:10:05.278Z
PEB;Lathes;2022-10-19T09:10:05.278Z
PED;Milling Machines, stationary;2022-10-19T09:10:05.278Z
PEE;Grinding Machines, stationary;2022-10-19T09:10:05.278Z
PEF;Welding Machines;2022-10-19T09:10:05.278Z
PEG;Sheet Metal Processing Machines (mechanical);2022-10-19T09:10:05.278Z
PEI;Assembly Automation and/or Robots for Mechanical Production;2022-10-19T09:10:05.278Z
PEJ;Foundry Machines (Metal);2022-10-19T09:10:05.278Z
PEL;Injection Molding Machines (Plastic);2022-10-19T09:10:05.278Z
PEN;Coiling Machines;2022-10-19T09:10:05.278Z
PEO;Heat treatment;2022-10-19T09:10:05.278Z
PEP;Additive Manufacturing Machines;2022-10-19T09:10:05.278Z
PER;Packaging Machines (Mechanical Production);2022-10-19T09:10:05.278Z
PET;Machining Centers;2022-10-19T09:10:05.278Z
PEU;Laser Processing Machines;2022-10-19T09:10:05.278Z
PEW;Surface Treatment (Mechanical);2022-10-19T09:10:05.278Z
PEX;Impregnating Unit;2022-10-19T09:10:05.278Z
PF;Construction;2022-10-19T09:10:05.278Z
PFA;Construction Engineering, Other (Customer Project);2022-10-19T09:10:05.278Z
PFB;Fire Prevention Equipment (Customer Project);2022-10-19T09:10:05.278Z
PFC;Grounding Equipment;2022-10-19T09:10:05.278Z
PFD;Electrical Installations (Customer Project);2022-10-19T09:10:05.278Z
PFE;Heating Systems (Customer Project);2022-10-19T09:10:05.278Z
PFF;Air Conditioning Systems (Customer Project);2022-10-19T09:10:05.278Z
PFG;Water Conditioning Systems (Ext. Demand);2022-10-19T09:10:05.278Z
PFH;Passenger lifts (Ext. Demand);2022-10-19T09:10:05.278Z
PFK;Concrete-Type Substations;2022-10-19T09:10:05.278Z
PFM;Chiller - water-cooled, air-cooled, or evaporatively cooled;2022-10-19T09:10:05.278Z
PG;Frontend Equipment for Semiconductor Production;2022-10-19T09:10:05.278Z
PGA;Frontend Equipment for Semiconductor Production, Other;2022-10-19T09:10:05.278Z
PGP;OEM Spare Parts/Wearing Parts;2022-10-19T09:10:05.278Z
PH;Backend Equipment for Semiconductor Production;2022-10-19T09:10:05.278Z
PHA;Backend Equipment for Semiconductor Production, Other;2022-10-19T09:10:05.278Z
PHB;Pre-Assembly Equipment;2022-10-19T09:10:05.278Z
PHE;Assembly Equipment;2022-10-19T09:10:05.278Z
PHJ;Spare Parts / Wearing Parts Backend;2022-10-19T09:10:05.278Z
PK;Material Handling Equipment (Distribution / warehouse / Ext. Demand);2022-10-19T09:10:05.278Z
PKA;Material Handling Equipment (Distribution / warehouse / Ext. Demand-linked), others;2022-10-19T09:10:05.278Z
PKC;Chutes, Metal;2022-10-19T09:10:05.278Z
PKD;Vertical Lift Units;2022-10-19T09:10:05.278Z
PKE;Conveyors;2022-10-19T09:10:05.278Z
PKG;Warehouse Racking;2022-10-19T09:10:05.278Z
PKH;Conveyor Belts;2022-10-19T09:10:05.278Z
PKI;Floor Based (Fixed) Handling Systems;2022-10-19T09:10:05.278Z
PKJ;Ceiling Based (Fixed) Handling Systems;2022-10-19T09:10:05.280Z
PM;Lifting and transporting equipment and accessories;2022-10-19T09:10:05.280Z
PMA;Lifting Devices, other;2022-10-19T09:10:05.280Z
PMB;Rope- and lifting equipment stationary;2022-10-19T09:10:05.280Z
PME;Warehousing equipment;2022-10-19T09:10:05.280Z
PMF;Crane Equipment stationary;2022-10-19T09:10:05.280Z
PMG;Forklifts purchased;2022-10-19T09:10:05.280Z
PMH;Lifting, rope, suspension & lashing equipment;2022-10-19T09:10:05.280Z
PMI;auto hoist - rental/lease only;2022-10-19T09:10:05.280Z
PML;Forklifts leased;2022-10-19T09:10:05.280Z
Q;Goods and Services, Construction Work;2022-10-19T09:10:05.280Z
QA;Innovation (R&D);2022-10-19T09:10:05.280Z
QAA;Innovation (R&D), Others;2022-10-19T09:10:05.280Z
QAB;Motion Control;2022-10-19T09:10:05.280Z
QAC;Customer Technology;2022-10-19T09:10:05.280Z
QAD;Automation and Control;2022-10-19T09:10:05.280Z
QAE;Human Machine Interface;2022-10-19T09:10:05.280Z
QAF;Microelectronics, Industrial Electronics;2022-10-19T09:10:05.280Z
QAG;Field Technology and Sensors;2022-10-19T09:10:05.280Z
QAH;System and Equipment Diagnostics;2022-10-19T09:10:05.280Z
QAI;Communication;2022-10-19T09:10:05.280Z
QB;On site services;2022-10-19T09:10:05.280Z
QBA;On site services (others);2022-10-19T09:10:05.280Z
QBC;Repair / maintenance of OEM products (on site);2022-10-19T09:10:05.280Z
QBD;Blasting (on site);2022-10-19T09:10:05.280Z
QBE;Welding services (on site);2022-10-19T09:10:05.280Z
QBF;Repair / maintenance in workshops (on site);2022-10-19T09:10:05.280Z
QBG;On site machining;2022-10-19T09:10:05.280Z
QBH;Insulation (on site);2022-10-19T09:10:05.280Z
QBI;Compressor Coating (on site);2022-10-19T09:10:05.280Z
QBJ;Cleaning services (on site);2022-10-19T09:10:05.280Z
QBK;Protection Services (Customer Project);2022-10-19T09:10:05.280Z
QBL;Personal Security Siemens personnel;2022-10-19T09:10:05.280Z
QC;Fleet;2022-10-19T09:10:05.280Z
QCF;Fleet fuel, -oil and -lubricants;2022-10-19T09:10:05.280Z
QCI;Fleet Insurance;2022-10-19T09:10:05.280Z
